rxn_number,functional,program,thermo_kcal_mol,forward_kinetic_kcal_mol,reverse_kinetic_kcal_mol,thermo_reference_kcal_mol,forward_kinetic_reference_kcal_mol,reverse_kinetic_reference_kcal_mol,thermo_error_kcal_mol,forward_kinetic_error_kcal_mol,reverse_kinetic_error_kcal_mol,kinetic_error_kcal_mol
22,orbmol_v2,ASE,-15.45894300,8.36702141,23.82596441,-11.99106066,9.37211407,21.36319384,-3.46788234,-1.00509266,2.46277057,1.73393161
22,polar-1-l,ASE,-13.81940767,8.32438118,22.14378885,-11.99106066,9.37211407,21.36319384,-1.82834701,-1.04773289,0.78059501,0.91416395
22,polar-1-m,ASE,-11.63871322,12.37311945,24.01183267,-11.99106066,9.37211407,21.36319384,0.35234744,3.00100538,2.64863883,2.82482211
22,polar-1-s,ASE,-5.99982054,20.60581612,26.60563666,-11.99106066,9.37211407,21.36319384,5.99124012,11.23370205,5.24244282,8.23807244
22,uma-m-1p1,ASE,-13.25364033,9.97755369,23.23119402,-11.99106066,9.37211407,21.36319384,-1.26257967,0.60543962,1.86800018,1.23671990
22,uma-s-1p1,ASE,-13.78590975,9.50027383,23.28618358,-11.99106066,9.37211407,21.36319384,-1.79484909,0.12815976,1.92298974,1.02557475
22,uma-s-1p2,ASE,-13.09010754,9.86537700,22.95548454,-11.99106066,9.37211407,21.36319384,-1.09904688,0.49326293,1.59229070,1.04277682
23,aimnet2-nse,ASE,-4.85177612,18.66634918,23.51812530,-4.84039032,9.05221735,13.89261539,-0.01138580,9.61413183,9.62550991,9.61982087
23,allscaip-md-conserving-all-omol,ASE,-3.07954496,10.21192129,13.29146625,-4.84039032,9.05221735,13.89261539,1.76084536,1.15970394,-0.60114914,0.88042654
23,allscaip-md-direct-all-omol,ASE,-3.79743258,10.23456231,14.03199489,-4.84039032,9.05221735,13.89261539,1.04295774,1.18234496,0.13937950,0.66086223
23,esen-md-direct-all-omol,ASE,-2.70373032,8.61372276,11.31745308,-4.84039032,9.05221735,13.89261539,2.13666000,-0.43849459,-2.57516231,1.50682845
23,esen-sm-conserving-all-omol,ASE,-2.96941791,10.30404633,13.27346424,-4.84039032,9.05221735,13.89261539,1.87097241,1.25182898,-0.61915115,0.93549006
23,esen-sm-direct-all-omol,ASE,-3.76960560,13.39065380,17.16025940,-4.84039032,9.05221735,13.89261539,1.07078472,4.33843645,3.26764401,3.80304023
23,extra_large,ASE,-4.12236920,11.67276564,15.79513484,-4.84039032,9.05221735,13.89261539,0.71802112,2.62054829,1.90251945,2.26153387
23,orbmol_v1_conservative,ASE,-1.77564626,14.02288186,15.79852812,-4.84039032,9.05221735,13.89261539,3.06474406,4.97066451,1.90591273,3.43828862
23,orbmol_v1_direct,ASE,-3.21697180,15.91248923,19.12946103,-4.84039032,9.05221735,13.89261539,1.62341852,6.86027188,5.23684564,6.04855876
23,orbmol_v2,ASE,-3.90530734,7.88381313,11.78912047,-4.84039032,9.05221735,13.89261539,0.93508298,-1.16840422,-2.10349492,1.63594957
23,polar-1-l,ASE,-4.65988762,6.86302131,11.52290893,-4.84039032,9.05221735,13.89261539,0.18050270,-2.18919604,-2.36970646,2.27945125
23,polar-1-m,ASE,-5.26600300,11.98211428,17.24811728,-4.84039032,9.05221735,13.89261539,-0.42561268,2.92989693,3.35550189,3.14269941
23,polar-1-s,ASE,-4.13817093,16.29367818,20.43184911,-4.84039032,9.05221735,13.89261539,0.70221939,7.24146083,6.53923372,6.89034727
23,uma-m-1p1,ASE,-3.42817767,9.91172588,13.33990355,-4.84039032,9.05221735,13.89261539,1.41221265,0.85950853,-0.55271184,0.70611018
23,uma-s-1p1,ASE,-3.30095229,9.68575726,12.98670955,-4.84039032,9.05221735,13.89261539,1.53943803,0.63353991,-0.90590584,0.76972287
23,uma-s-1p2,ASE,-3.13219778,10.13124172,13.26343950,-4.84039032,9.05221735,13.89261539,1.70819254,1.07902437,-0.62917589,0.85410013
24,aimnet2-nse,ASE,-14.80037322,8.83880494,23.63917816,-10.50979169,4.49112440,15.00093284,-4.29058153,4.34768054,8.63824532,6.49296293
24,allscaip-md-conserving-all-omol,ASE,-23.85915072,-8.65288772,15.20626300,-10.50979169,4.49112440,15.00093284,-13.34935903,-13.14401212,0.20533016,6.67467114
24,allscaip-md-direct-all-omol,ASE,-15.10551375,0.05156908,15.15708283,-10.50979169,4.49112440,15.00093284,-4.59572206,-4.43955532,0.15614999,2.29785266
24,esen-md-direct-all-omol,ASE,-8.33563486,5.64252598,13.97816084,-10.50979169,4.49112440,15.00093284,2.17415683,1.15140158,-1.02277200,1.08708679
24,esen-sm-conserving-all-omol,ASE,-10.13212959,5.62626499,15.75839458,-10.50979169,4.49112440,15.00093284,0.37766210,1.13514059,0.75746174,0.94630116
24,esen-sm-direct-all-omol,ASE,-8.89902351,7.39910340,16.29812691,-10.50979169,4.49112440,15.00093284,1.61076818,2.90797900,1.29719407,2.10258653
24,extra_large,ASE,-13.73632238,3.67155901,17.40788139,-10.50979169,4.49112440,15.00093284,-3.22653069,-0.81956539,2.40694855,1.61325697
24,orbmol_v1_conservative,ASE,-15.89683074,3.37038427,19.26721501,-10.50979169,4.49112440,15.00093284,-5.38703905,-1.12074013,4.26628217,2.69351115
24,orbmol_v1_direct,ASE,-10.39250511,10.04750058,20.44000569,-10.50979169,4.49112440,15.00093284,0.11728658,5.55637618,5.43907285,5.49772451
24,orbmol_v2,ASE,-11.85704354,2.46477351,14.32181705,-10.50979169,4.49112440,15.00093284,-1.34725185,-2.02635089,-0.67911579,1.35273334
24,polar-1-l,ASE,-12.44183025,2.91740540,15.35923565,-10.50979169,4.49112440,15.00093284,-1.93203856,-1.57371900,0.35830281,0.96601091
24,polar-1-m,ASE,-14.71247160,5.98663789,20.69910949,-10.50979169,4.49112440,15.00093284,-4.20267991,1.49551349,5.69817665,3.59684507
24,polar-1-s,ASE,-9.81070749,9.20220342,19.01291091,-10.50979169,4.49112440,15.00093284,0.69908420,4.71107902,4.01197807,4.36152854
24,uma-m-1p1,ASE,-24.37494200,-8.82884508,15.54609692,-10.50979169,4.49112440,15.00093284,-13.86515031,-13.31996948,0.54516408,6.93256678
24,uma-s-1p1,ASE,-14.33030437,3.47483090,17.80513527,-10.50979169,4.49112440,15.00093284,-3.82051268,-1.01629350,2.80420243,1.91024797
24,uma-s-1p2,ASE,-26.67623887,-11.41764090,15.25859797,-10.50979169,4.49112440,15.00093284,-16.16644718,-15.90876530,0.25766513,8.08321522
25,aimnet2-nse,ASE,-2.87970179,14.68048898,17.56019077,-2.32032463,12.89478450,15.21511283,-0.55937716,1.78570448,2.34507794,2.06539121
25,allscaip-md-conserving-all-omol,ASE,-14.41969889,-0.36633320,14.05336569,-2.32032463,12.89478450,15.21511283,-12.09937426,-13.26111770,-1.16174714,7.21143242
25,allscaip-md-direct-all-omol,ASE,-18.58243518,-4.94726042,13.63517476,-2.32032463,12.89478450,15.21511283,-16.26211055,-17.84204492,-1.57993807,9.71099149
25,esen-md-direct-all-omol,ASE,2.49298839,14.59232899,12.09934060,-2.32032463,12.89478450,15.21511283,4.81331302,1.69754449,-3.11577223,2.40665836
25,esen-sm-conserving-all-omol,ASE,9.50535928,24.41841085,14.91305157,-2.32032463,12.89478450,15.21511283,11.82568391,11.52362635,-0.30206126,5.91284380
25,esen-sm-direct-all-omol,ASE,1.37887698,17.54166004,16.16278306,-2.32032463,12.89478450,15.21511283,3.69920161,4.64687554,0.94767023,2.79727289
25,extra_large,ASE,-6.85893926,15.56812934,22.42706860,-2.32032463,12.89478450,15.21511283,-4.53861463,2.67334484,7.21195577,4.94265030
25,orbmol_v1_conservative,ASE,-3.17635246,11.78888954,14.96524200,-2.32032463,12.89478450,15.21511283,-0.85602783,-1.10589496,-0.24987083,0.67788289
25,orbmol_v1_direct,ASE,-0.29990279,15.59236442,15.89226721,-2.32032463,12.89478450,15.21511283,2.02042184,2.69757992,0.67715438,1.68736715
25,orbmol_v2,ASE,14.63832682,27.90012552,13.26179870,-2.32032463,12.89478450,15.21511283,16.95865145,15.00534102,-1.95331413,8.47932757
25,polar-1-l,ASE,0.01508190,9.69871451,9.68363261,-2.32032463,12.89478450,15.21511283,2.33540653,-3.19606999,-5.53148022,4.36377511
25,polar-1-m,ASE,-1.44700397,11.19159960,12.63860357,-2.32032463,12.89478450,15.21511283,0.87332066,-1.70318490,-2.57650926,2.13984708
25,polar-1-s,ASE,2.15056521,13.56753685,11.41697164,-2.32032463,12.89478450,15.21511283,4.47088984,0.67275235,-3.79814119,2.23544677
25,uma-m-1p1,ASE,-4.12698644,9.26155243,13.38853887,-2.32032463,12.89478450,15.21511283,-1.80666181,-3.63323207,-1.82657396,2.72990301
25,uma-s-1p1,ASE,-10.76722883,3.19355233,13.96078116,-2.32032463,12.89478450,15.21511283,-8.44690420,-9.70123217,-1.25433167,5.47778192
25,uma-s-1p2,ASE,-14.13502141,-1.65592230,12.47909911,-2.32032463,12.89478450,15.21511283,-11.81469678,-14.55070680,-2.73601372,8.64336026
26,aimnet2-nse,ASE,-4.19222911,7.18440333,11.37663244,-1.22650033,15.60207321,16.82857549,-2.96572878,-8.41766988,-5.45194305,6.93480646
26,allscaip-md-conserving-all-omol,ASE,-16.81939635,-4.54903334,12.27036301,-1.22650033,15.60207321,16.82857549,-15.59289602,-20.15110655,-4.55821248,12.35465951
26,allscaip-md-direct-all-omol,ASE,-20.59802745,-8.86881681,11.72921064,-1.22650033,15.60207321,16.82857549,-19.37152712,-24.47089002,-5.09936485,14.78512744
26,esen-md-direct-all-omol,ASE,0.49122191,10.16785587,9.67663396,-1.22650033,15.60207321,16.82857549,1.71772224,-5.43421734,-7.15194153,6.29307943
26,esen-sm-conserving-all-omol,ASE,7.71911120,17.93737700,10.21826580,-1.22650033,15.60207321,16.82857549,8.94561153,2.33530379,-6.61030969,4.47280674
26,esen-sm-direct-all-omol,ASE,-0.96194928,14.29876077,15.26071005,-1.22650033,15.60207321,16.82857549,0.26455105,-1.30331244,-1.56786544,1.43558894
26,extra_large,ASE,-5.49680017,8.16145849,13.65825866,-1.22650033,15.60207321,16.82857549,-4.27029984,-7.44061472,-3.17031683,5.30546577
26,orbmol_v1_conservative,ASE,-5.59146657,11.26646447,16.85793104,-1.22650033,15.60207321,16.82857549,-4.36496624,-4.33560874,0.02935555,2.18248214
26,orbmol_v1_direct,ASE,-1.32360436,11.64138087,12.96498523,-1.22650033,15.60207321,16.82857549,-0.09710403,-3.96069234,-3.86359026,3.91214130
26,orbmol_v2,ASE,12.82228628,25.35664723,12.53436095,-1.22650033,15.60207321,16.82857549,14.04878661,9.75457402,-4.29421454,7.02439428
26,polar-1-l,ASE,-2.37889371,5.21319519,7.59208890,-1.22650033,15.60207321,16.82857549,-1.15239338,-10.38887802,-9.23648659,9.81268231
26,polar-1-m,ASE,-3.58878000,5.83211003,9.42089003,-1.22650033,15.60207321,16.82857549,-2.36227967,-9.76996318,-7.40768546,8.58882432
26,polar-1-s,ASE,0.28822706,7.19712006,6.90889300,-1.22650033,15.60207321,16.82857549,1.51472739,-8.40495315,-9.91968249,9.16231782
26,uma-m-1p1,ASE,-6.76725167,5.00732577,11.77457744,-1.22650033,15.60207321,16.82857549,-5.54075134,-10.59474744,-5.05399805,7.82437275
26,uma-s-1p1,ASE,-12.74935091,-1.67786772,11.07148319,-1.22650033,15.60207321,16.82857549,-11.52285058,-17.27994093,-5.75709230,11.51851662
26,uma-s-1p2,ASE,-16.57230405,-4.64914048,11.92316357,-1.22650033,15.60207321,16.82857549,-15.34580372,-20.25121369,-4.90541192,12.57831281
27,aimnet2-nse,ASE,0.32722663,8.77679503,8.44956840,5.50564613,12.96668081,7.46102591,-5.17841950,-4.18988578,0.98854249,2.58921413
27,allscaip-md-conserving-all-omol,ASE,5.25302387,8.91272585,3.65970198,5.50564613,12.96668081,7.46102591,-0.25262226,-4.05395496,-3.80132393,3.92763945
27,allscaip-md-direct-all-omol,ASE,7.35852714,9.07546096,1.71693382,5.50564613,12.96668081,7.46102591,1.85288101,-3.89121985,-5.74409209,4.81765597
27,esen-md-direct-all-omol,ASE,4.69557361,6.45757862,1.76200501,5.50564613,12.96668081,7.46102591,-0.81007252,-6.50910219,-5.69902090,6.10406155
27,esen-sm-conserving-all-omol,ASE,2.81711594,6.16946863,3.35235269,5.50564613,12.96668081,7.46102591,-2.68853019,-6.79721218,-4.10867322,5.45294270
27,esen-sm-direct-all-omol,ASE,5.31246893,10.18607857,4.87360964,5.50564613,12.96668081,7.46102591,-0.19317720,-2.78060224,-2.58741627,2.68400926
27,extra_large,ASE,3.10177959,7.02927272,3.92749313,5.50564613,12.96668081,7.46102591,-2.40386654,-5.93740809,-3.53353278,4.73547044
27,orbmol_v1_conservative,ASE,25.90599309,30.26718746,4.36119437,5.50564613,12.96668081,7.46102591,20.40034696,17.30050665,-3.09983154,10.20016910
27,orbmol_v1_direct,ASE,24.63597576,30.16922753,5.53325177,5.50564613,12.96668081,7.46102591,19.13032963,17.20254672,-1.92777414,9.56516043
27,orbmol_v2,ASE,20.28442819,24.01792104,3.73349285,5.50564613,12.96668081,7.46102591,14.77878206,11.05124023,-3.72753306,7.38938665
27,polar-1-l,ASE,7.80127020,8.70025377,0.89898357,5.50564613,12.96668081,7.46102591,2.29562407,-4.26642704,-6.56204234,5.41423469
27,polar-1-m,ASE,6.94434912,13.62232814,6.67797902,5.50564613,12.96668081,7.46102591,1.43870299,0.65564733,-0.78304689,0.71934711
27,polar-1-s,ASE,8.51407927,8.80994464,0.29586537,5.50564613,12.96668081,7.46102591,3.00843314,-4.15673617,-7.16516054,5.66094836
27,uma-m-1p1,ASE,3.71855339,7.06437375,3.34582036,5.50564613,12.96668081,7.46102591,-1.78709274,-5.90230706,-4.11520555,5.00875631
27,uma-s-1p1,ASE,29.37164240,30.49964706,1.12800466,5.50564613,12.96668081,7.46102591,23.86599627,17.53296625,-6.33302125,11.93299375
27,uma-s-1p2,ASE,2.61638387,5.10804658,2.49166271,5.50564613,12.96668081,7.46102591,-2.88926226,-7.85863423,-4.96936320,6.41399872
28,aimnet2-nse,ASE,-11.28228707,9.77905248,21.06133955,-7.95295089,7.40259993,15.35556350,-3.32933618,2.37645255,5.70577605,4.04111430
28,allscaip-md-conserving-all-omol,ASE,-6.08215964,7.75209054,13.83425018,-7.95295089,7.40259993,15.35556350,1.87079125,0.34949061,-1.52131332,0.93540196
28,allscaip-md-direct-all-omol,ASE,-4.34895980,8.00847484,12.35743464,-7.95295089,7.40259993,15.35556350,3.60399109,0.60587490,-2.99812886,1.80200188
28,esen-md-direct-all-omol,ASE,-6.99138695,4.37307214,11.36445909,-7.95295089,7.40259993,15.35556350,0.96156394,-3.02952780,-3.99110441,3.51031610
28,esen-sm-conserving-all-omol,ASE,-9.04205337,5.67334098,14.71539435,-7.95295089,7.40259993,15.35556350,-1.08910248,-1.72925895,-0.64016915,1.18471405
28,esen-sm-direct-all-omol,ASE,-6.31141852,7.99737467,14.30879319,-7.95295089,7.40259993,15.35556350,1.64153237,0.59477473,-1.04677031,0.82077252
28,extra_large,ASE,-11.91060888,5.33801547,17.24862435,-7.95295089,7.40259993,15.35556350,-3.95765799,-2.06458446,1.89306085,1.97882266
28,orbmol_v1_conservative,ASE,14.56491530,27.79435102,13.22943572,-7.95295089,7.40259993,15.35556350,22.51786619,20.39175109,-2.12612778,11.25893943
28,orbmol_v1_direct,ASE,11.93772682,31.41640727,19.47868045,-7.95295089,7.40259993,15.35556350,19.89067771,24.01380733,4.12311695,14.06846214
28,orbmol_v2,ASE,8.27558038,21.56782460,13.29224422,-7.95295089,7.40259993,15.35556350,16.22853127,14.16522466,-2.06331928,8.11427197
28,polar-1-l,ASE,-3.51082236,7.93120873,11.44203109,-7.95295089,7.40259993,15.35556350,4.44212853,0.52860879,-3.91353241,2.22107060
28,polar-1-m,ASE,-3.74645121,10.32298518,14.06943639,-7.95295089,7.40259993,15.35556350,4.20649968,2.92038525,-1.28612711,2.10325618
28,polar-1-s,ASE,-1.65125698,10.97265033,12.62390731,-7.95295089,7.40259993,15.35556350,6.30169391,3.57005039,-2.73165619,3.15085329
28,uma-m-1p1,ASE,-7.60864799,5.40280359,13.01145158,-7.95295089,7.40259993,15.35556350,0.34430290,-1.99979635,-2.34411192,2.17195413
28,uma-s-1p1,ASE,17.08352292,29.11699163,12.03346871,-7.95295089,7.40259993,15.35556350,25.03647381,21.71439169,-3.32209479,12.51824324
28,uma-s-1p2,ASE,-8.56849275,3.32208157,11.89057432,-7.95295089,7.40259993,15.35556350,-0.61554186,-4.08051837,-3.46498918,3.77275377
29,aimnet2-nse,ASE,-18.99955411,0.88871512,19.88826923,-15.60721093,2.83745564,18.44469144,-3.39234318,-1.94874052,1.44357779,1.69615915
29,allscaip-md-conserving-all-omol,ASE,-15.33076836,2.64018649,17.97095485,-15.60721093,2.83745564,18.44469144,0.27644257,-0.19726915,-0.47373659,0.33550287
29,allscaip-md-direct-all-omol,ASE,-13.23930226,2.84499483,16.08429709,-15.60721093,2.83745564,18.44469144,2.36790867,0.00753919,-2.36039435,1.18396677
29,esen-md-direct-all-omol,ASE,-15.91263879,1.23752614,17.15016493,-15.60721093,2.83745564,18.44469144,-0.30542786,-1.59992950,-1.29452651,1.44722800
29,esen-sm-conserving-all-omol,ASE,-17.88827237,-0.12992252,17.75834985,-15.60721093,2.83745564,18.44469144,-2.28106144,-2.96737816,-0.68634159,1.82685987
29,esen-sm-direct-all-omol,ASE,-15.34968139,3.57631603,18.92599742,-15.60721093,2.83745564,18.44469144,0.25752954,0.73886039,0.48130598,0.61008319
29,extra_large,ASE,-18.38531403,1.90340150,20.28871553,-15.60721093,2.83745564,18.44469144,-2.77810310,-0.93405414,1.84402409,1.38903911
29,orbmol_v1_conservative,ASE,4.97241269,23.43317178,18.46075909,-15.60721093,2.83745564,18.44469144,20.57962362,20.59571614,0.01606765,10.30589190
29,orbmol_v1_direct,ASE,3.41637890,25.17522619,21.75884729,-15.60721093,2.83745564,18.44469144,19.02358983,22.33777055,3.31415585,12.82596320
29,orbmol_v2,ASE,-0.73857941,18.51399957,19.25257898,-15.60721093,2.83745564,18.44469144,14.86863152,15.67654393,0.80788754,8.24221574
29,polar-1-l,ASE,-12.68304706,-0.39296030,12.29008676,-15.60721093,2.83745564,18.44469144,2.92416387,-3.23041594,-6.15460468,4.69251031
29,polar-1-m,ASE,-12.94604885,0.85118773,13.79723658,-15.60721093,2.83745564,18.44469144,2.66116208,-1.98626791,-4.64745486,3.31686138
29,polar-1-s,ASE,-12.33130885,-0.73339165,11.59791720,-15.60721093,2.83745564,18.44469144,3.27590208,-3.57084729,-6.84677424,5.20881076
29,uma-m-1p1,ASE,-16.89248175,1.72028488,18.61276663,-15.60721093,2.83745564,18.44469144,-1.28527082,-1.11717076,0.16807519,0.64262297
29,uma-s-1p1,ASE,8.30174790,26.95496058,18.65321268,-15.60721093,2.83745564,18.44469144,23.90895883,24.11750494,0.20852124,12.16301309
29,uma-s-1p2,ASE,-18.05770873,-0.69263897,17.36506976,-15.60721093,2.83745564,18.44469144,-2.45049780,-3.53009461,-1.07962168,2.30485814
30,aimnet2-nse,ASE,-28.57738905,1.59898058,30.17636963,-25.85508830,4.40983573,30.26496523,-2.72230075,-2.81085515,-0.08859560,1.44972538
30,allscaip-md-conserving-all-omol,ASE,-24.25196191,4.09602072,28.34798263,-25.85508830,4.40983573,30.26496523,1.60312639,-0.31381501,-1.91698260,1.11539881
30,allscaip-md-direct-all-omol,ASE,-22.13203173,4.44411479,26.57614652,-25.85508830,4.40983573,30.26496523,3.72305657,0.03427906,-3.68881871,1.86154888
30,esen-md-direct-all-omol,ASE,-25.02063094,1.59709790,26.61772884,-25.85508830,4.40983573,30.26496523,0.83445736,-2.81273783,-3.64723639,3.22998711
30,esen-sm-conserving-all-omol,ASE,-26.38368076,1.38953578,27.77321654,-25.85508830,4.40983573,30.26496523,-0.52859246,-3.02029995,-2.49174869,2.75602432
30,esen-sm-direct-all-omol,ASE,-24.11276341,5.96226340,30.07502681,-25.85508830,4.40983573,30.26496523,1.74232489,1.55242767,-0.18993842,0.87118304
30,extra_large,ASE,-27.39772871,1.74722670,29.14495541,-25.85508830,4.40983573,30.26496523,-1.54264041,-2.66260903,-1.12000982,1.89130943
30,orbmol_v1_conservative,ASE,-3.66684052,25.29914916,28.96598968,-25.85508830,4.40983573,30.26496523,22.18824778,20.88931343,-1.29897555,11.09414449
30,orbmol_v1_direct,ASE,-4.94468076,26.40587325,31.35055401,-25.85508830,4.40983573,30.26496523,20.91040754,21.99603752,1.08558878,11.54081315
30,orbmol_v2,ASE,-9.62293439,19.92562045,29.54855484,-25.85508830,4.40983573,30.26496523,16.23215391,15.51578472,-0.71641039,8.11609755
30,polar-1-l,ASE,-21.03764756,2.86392702,23.90157458,-25.85508830,4.40983573,30.26496523,4.81744074,-1.54590871,-6.36339065,3.95464968
30,polar-1-m,ASE,-21.48225657,4.05525419,25.53751076,-25.85508830,4.40983573,30.26496523,4.37283173,-0.35458154,-4.72745447,2.54101801
30,polar-1-s,ASE,-16.50375861,1.34685424,17.85061285,-25.85508830,4.40983573,30.26496523,9.35132969,-3.06298149,-12.41435238,7.73866694
30,uma-m-1p1,ASE,-25.90554771,2.61578922,28.52133693,-25.85508830,4.40983573,30.26496523,-0.05045941,-1.79404651,-1.74362830,1.76883741
30,uma-s-1p1,ASE,-0.32645990,27.72825184,28.05471174,-25.85508830,4.40983573,30.26496523,25.52862840,23.31841611,-2.21025349,12.76433480
30,uma-s-1p2,ASE,-26.99534370,0.64757107,27.64291477,-25.85508830,4.40983573,30.26496523,-1.14025540,-3.76226466,-2.62205046,3.19215756
31,aimnet2-nse,ASE,-12.07914978,18.86218156,30.94133134,-17.16257659,5.58146390,22.74406784,5.08342681,13.28071766,8.19726350,10.73899058
31,allscaip-md-conserving-all-omol,ASE,-13.98025537,8.33455261,22.31480798,-17.16257659,5.58146390,22.74406784,3.18232122,2.75308871,-0.42925986,1.59117429
31,allscaip-md-direct-all-omol,ASE,-15.07821311,5.12929718,20.20751029,-17.16257659,5.58146390,22.74406784,2.08436348,-0.45216672,-2.53655755,1.49436213
31,esen-md-direct-all-omol,ASE,-12.99133090,6.42292778,19.41425868,-17.16257659,5.58146390,22.74406784,4.17124569,0.84146388,-3.32980916,2.08563652
31,esen-sm-conserving-all-omol,ASE,-15.42730976,3.61605392,19.04336368,-17.16257659,5.58146390,22.74406784,1.73526683,-1.96540998,-3.70070416,2.83305707
31,esen-sm-direct-all-omol,ASE,-12.01214062,5.94893757,17.96107819,-17.16257659,5.58146390,22.74406784,5.15043597,0.36747367,-4.78298965,2.57523166
31,extra_large,ASE,-16.86687290,7.79673615,24.66360905,-17.16257659,5.58146390,22.74406784,0.29570369,2.21527225,1.91954121,2.06740673
31,orbmol_v1_conservative,ASE,-13.75946415,5.07867100,18.83813515,-17.16257659,5.58146390,22.74406784,3.40311244,-0.50279290,-3.90593269,2.20436279
31,orbmol_v1_direct,ASE,-14.29579300,8.23512645,22.53091945,-17.16257659,5.58146390,22.74406784,2.86678359,2.65366255,-0.21314839,1.43340547
31,orbmol_v2,ASE,-14.23100554,7.72211234,21.95311788,-17.16257659,5.58146390,22.74406784,2.93157105,2.14064844,-0.79094996,1.46579920
31,polar-1-l,ASE,-13.39113571,6.11882444,19.50996015,-17.16257659,5.58146390,22.74406784,3.77144088,0.53736054,-3.23410769,1.88573412
31,polar-1-m,ASE,-13.53276052,4.32712724,17.85988776,-17.16257659,5.58146390,22.74406784,3.62981607,-1.25433666,-4.88418008,3.06925837
31,polar-1-s,ASE,-13.85307931,6.40418034,20.25725965,-17.16257659,5.58146390,22.74406784,3.30949728,0.82271644,-2.48680819,1.65476232
31,uma-m-1p1,ASE,-13.88449851,6.51171227,20.39621078,-17.16257659,5.58146390,22.74406784,3.27807808,0.93024837,-2.34785706,1.63905272
31,uma-s-1p1,ASE,-14.61446520,5.69894753,20.31341273,-17.16257659,5.58146390,22.74406784,2.54811139,0.11748363,-2.43065511,1.27406937
31,uma-s-1p2,ASE,-14.00345138,6.83425202,20.83770340,-17.16257659,5.58146390,22.74406784,3.15912521,1.25278812,-1.90636444,1.57957628
32,aimnet2-nse,ASE,-12.54305682,13.20222219,25.74527901,-13.63762243,6.58794129,20.22558545,1.09456561,6.61428090,5.51969356,6.06698723
32,allscaip-md-conserving-all-omol,ASE,-9.56359517,9.72335239,19.28694756,-13.63762243,6.58794129,20.22558545,4.07402726,3.13541110,-0.93863789,2.03702450
32,allscaip-md-direct-all-omol,ASE,-10.08735167,7.88618005,17.97353172,-13.63762243,6.58794129,20.22558545,3.55027076,1.29823876,-2.25205373,1.77514625
32,esen-md-direct-all-omol,ASE,-10.29867330,8.35780869,18.65648199,-13.63762243,6.58794129,20.22558545,3.33894913,1.76986740,-1.56910346,1.66948543
32,esen-sm-conserving-all-omol,ASE,-8.82824821,6.90860613,15.73685434,-13.63762243,6.58794129,20.22558545,4.80937422,0.32066484,-4.48873111,2.40469798
32,esen-sm-direct-all-omol,ASE,-9.02347008,7.03210670,16.05557678,-13.63762243,6.58794129,20.22558545,4.61415235,0.44416541,-4.17000867,2.30708704
32,extra_large,ASE,-10.33740629,11.99694416,22.33435045,-13.63762243,6.58794129,20.22558545,3.30021614,5.40900287,2.10876500,3.75888394
32,orbmol_v1_conservative,ASE,-10.33122376,5.14493917,15.47616293,-13.63762243,6.58794129,20.22558545,3.30639867,-1.44300212,-4.74942252,3.09621232
32,orbmol_v1_direct,ASE,-9.36159367,9.00995934,18.37155301,-13.63762243,6.58794129,20.22558545,4.27602876,2.42201805,-1.85403244,2.13802525
32,orbmol_v2,ASE,-10.03223358,8.10241338,18.13464696,-13.63762243,6.58794129,20.22558545,3.60538885,1.51447209,-2.09093849,1.80270529
32,polar-1-l,ASE,-10.36579364,8.62133909,18.98713273,-13.63762243,6.58794129,20.22558545,3.27182879,2.03339780,-1.23845272,1.63592526
32,polar-1-m,ASE,-11.29547798,7.49357089,18.78904887,-13.63762243,6.58794129,20.22558545,2.34214445,0.90562960,-1.43653658,1.17108309
32,polar-1-s,ASE,-8.17926213,9.29645065,17.47571278,-13.63762243,6.58794129,20.22558545,5.45836030,2.70850936,-2.74987267,2.72919102
32,uma-m-1p1,ASE,-9.93528331,7.97089653,17.90617984,-13.63762243,6.58794129,20.22558545,3.70233912,1.38295524,-2.31940561,1.85118043
32,uma-s-1p1,ASE,-9.13368443,8.25434573,17.38803016,-13.63762243,6.58794129,20.22558545,4.50393800,1.66640444,-2.83755529,2.25197987
32,uma-s-1p2,ASE,-10.11565697,7.17173517,17.28739214,-13.63762243,6.58794129,20.22558545,3.52196546,0.58379388,-2.93819331,1.76099360
33,aimnet2-nse,ASE,-8.90788402,21.54286375,30.45074777,-11.95080421,7.96715555,19.91797880,3.04292019,13.57570820,10.53276897,12.05423858
33,allscaip-md-conserving-all-omol,ASE,-8.47107501,9.96234221,18.43341722,-11.95080421,7.96715555,19.91797880,3.47972920,1.99518666,-1.48456158,1.73987412
33,allscaip-md-direct-all-omol,ASE,-8.75926699,8.34695074,17.10621773,-11.95080421,7.96715555,19.91797880,3.19153722,0.37979519,-2.81176107,1.59577813
33,esen-md-direct-all-omol,ASE,-9.12651182,8.94243392,18.06894574,-11.95080421,7.96715555,19.91797880,2.82429239,0.97527837,-1.84903306,1.41215571
33,esen-sm-conserving-all-omol,ASE,-7.89987942,7.41959828,15.31947770,-11.95080421,7.96715555,19.91797880,4.05092479,-0.54755727,-4.59850110,2.57302919
33,esen-sm-direct-all-omol,ASE,-6.17543206,7.80970458,13.98513664,-11.95080421,7.96715555,19.91797880,5.77537215,-0.15745097,-5.93284216,3.04514657
